vote_id,selected_tweet_id_str,voted_at,matchup_id
1545,19970390110,2023-12-25 04:16:52.299325,7dca2754-bf30-49f1-a41d-8ff2578a4bba
1546,306573778719240192,2023-12-25 04:16:58.191844,b5b16938-6141-4b7e-a00d-d7e29a1edc92
1547,1125736720,2023-12-25 04:17:07.243659,4055837f-5c5c-4271-9177-8b70498220c4
1548,1044039467114397698,2023-12-25 04:17:13.960906,5a11f29a-1d74-4ed1-92f9-23b087bf54df
1549,998052182762053632,2023-12-25 04:17:19.610679,39ea792c-015b-4b12-beca-1ba0dd26f35c
1551,787799268342001665,2023-12-25 04:17:21.279618,bfe9b845-4fa7-47a8-9d0f-32b9b89f6385
1552,1357732002921873410,2023-12-25 04:17:22.253136,111ee024-942d-4691-bf19-368cd0e7ea17
1553,915418584783958016,2023-12-25 04:17:22.539866,53f88a32-e764-4e2f-8022-721d4f325306
1554,1579485068799930368,2023-12-25 04:17:28.514277,e45a2a58-7868-4fde-8592-70489e0fc7c3
1555,1539821761415417856,2023-12-25 04:17:29.277488,d8547534-18a6-41a6-972e-147a57eb9290
1557,808783680353116160,2023-12-25 04:17:43.980429,34eee3af-ddce-442b-a6ee-2768778bf0e4
1558,1045907408474664961,2023-12-25 04:17:46.787943,8c1b2676-a518-47cd-81c5-0e9b85595681
1559,1112019556787118080,2023-12-25 04:17:52.538901,0483c507-e7d8-4a4c-ad90-c55005a31456
1560,684758412953964544,2023-12-25 04:17:52.836794,4805e9de-1e80-4afd-8a9b-118b53e5e33a
1561,1171264135578996736,2023-12-25 04:17:56.944497,837c6dc7-4b9c-4322-af14-2983f3b50dca
1562,1378750749597917187,2023-12-25 04:18:06.631037,54cec3be-8c2f-4f79-864c-6406319d6f99
1563,949431055567736833,2023-12-25 04:18:08.656617,858a4fbd-674f-4713-b642-f2463aa48f8a
1564,499613096697413632,2023-12-25 04:18:21.036332,b2756ce5-7ed6-413e-a090-b1d3b9018912
1565,1529807426786041858,2023-12-25 04:18:22.714723,f23bf42f-4ce0-49a0-99d7-001ba415dc3b
1566,1313146396598509575,2023-12-25 04:18:23.5679,0d1b796f-a24b-4ae2-af29-c779b6e5971f
1567,1003347116675104769,2023-12-25 04:18:30.038947,dcf44aa9-fb61-4400-86a3-5db3a11bf341
1568,1533840888996286465,2023-12-25 04:18:35.336277,e5f25f3c-7428-4e5b-9161-9bef7792c66f
1569,618920196892327936,2023-12-25 04:18:40.272693,2830764a-e8a8-48e0-83cd-05f60ce06718
1570,1268590075786326017,2023-12-25 04:19:03.285944,3f324809-2435-4987-bea4-bf86c7e21b77
1571,1405641119833247749,2023-12-25 04:19:03.745103,87f76946-a737-49ca-805f-dc67ed3c8fc1
1572,892392732223787009,2023-12-25 04:19:31.612626,5b742709-d6ef-477a-b2e1-2d2c24833211
1573,1646517950747381762,2023-12-25 04:19:36.922024,3e71b716-402f-47f1-9aa3-88668a2bac41
1574,1063098528975740928,2023-12-25 04:19:42.634069,c16556d5-136c-4914-8884-04fb814e11b9
1575,1522221217612132354,2023-12-25 04:19:56.085239,75ededbd-ffa8-456b-b697-7bcbc534fa0e
1576,1378750749597917187,2023-12-25 04:20:21.408717,e932ca3a-222f-4e61-9099-d3ee107f4459
1577,1391940076913971201,2023-12-25 04:20:26.486305,cee2f5ab-a1b3-4b34-933b-4c17e80f9ec3
1578,655667757711794176,2023-12-25 04:20:26.847868,557bc6f1-cb37-41e6-ab26-69a6873453ae
1579,1108102037072433153,2023-12-25 04:20:39.075703,2a248d40-7bd0-4aa4-b6a4-d8a7c2fa4783
1580,1477537308756877315,2023-12-25 04:20:52.515751,766a9b9a-0025-4d9f-84a3-e690b89d6d66
1581,999377840461303814,2023-12-25 04:20:58.14301,9fc6f2c9-1585-4473-b84f-5b1873aef069
1582,818871248432361473,2023-12-25 04:21:03.2436,ac46607d-d1b4-403d-8fe6-cbfa63a72554
1583,786344220978139136,2023-12-25 04:21:09.869208,f172e9dd-ff37-48bc-8bc7-1d388d8cf89a
1584,1239932974050795521,2023-12-25 04:21:14.66514,237be172-4c70-452c-a628-232bc1656217
1585,1067479527704666113,2023-12-25 04:21:20.093912,117a7ba6-2b2e-407a-94cd-89b891818c7c
1586,1096221209010683904,2023-12-25 04:21:22.751979,d37207d2-1266-403f-8374-85913dc10422
1587,1222930624610291713,2023-12-25 04:21:26.839198,22345dac-f440-4ea1-82f6-1ac6e7224518
1588,928801609420853249,2023-12-25 04:21:27.776438,ffe242cf-e17b-4d28-a2f9-33463b4bfa87
1589,1582895268717940736,2023-12-25 04:21:34.773201,77954f72-951b-49b8-a0d0-72089ecc2c07
1590,1386062175677132809,2023-12-25 04:21:40.880475,e2558341-6cff-481c-ac6f-8401dd23e661
1591,1013511444783140865,2023-12-25 04:21:49.20949,848732ae-327c-4cdd-bb9b-8c7e93301f64
1592,1483171582507954182,2023-12-25 04:21:53.434185,6d6d28a7-af80-465e-93c8-4dcdb4352356
1593,991548385046990848,2023-12-25 04:21:57.18511,912b9dd5-a150-4e49-bd54-f04be2bfa6d7
1594,603384079044759552,2023-12-25 04:22:06.085439,f8e20120-9ece-4eb8-b5b3-c032a9086ef0
1595,976606164539633664,2023-12-25 04:22:06.359564,4442d83b-f8ea-42b2-863a-cfeae22bc165
1596,1562535568981954560,2023-12-25 04:22:16.155938,e6a62c45-2e8e-4d30-bcef-e3c0429f0525
1597,865909530437099524,2023-12-25 04:22:18.235747,0377b5d6-896c-42dd-bb1c-9ec89fb3c7e0
1598,945817914380292097,2023-12-25 04:22:23.135274,65581967-e6ea-471a-9fd0-df67716489ee
1599,289148349003730947,2023-12-25 04:22:23.458768,6cf4c470-022d-4687-90fe-f1bb0540bed9
1600,659236511565639680,2023-12-25 04:22:31.053947,859a5ce4-2c7c-484f-8667-ab000c71c5e9
1601,886252423119032320,2023-12-25 04:22:34.930983,81404520-0f15-498e-a7ec-7843bd997d62
1602,1386205749668323331,2023-12-25 04:22:35.837653,83574bbe-5181-4be5-a5ea-58ce96b18d81
1603,811403862234071040,2023-12-25 04:22:36.458129,4b245674-0f67-4039-8776-79be56aa5364
1604,1072675636790083584,2023-12-25 04:22:36.797422,cc0a953e-1cbe-4ee1-a08b-3f5b2411b80d
1605,648883036163993604,2023-12-25 04:22:42.435759,213a1655-ec48-4df6-8dbb-f8b5b5f1da24
1606,912324257794928640,2023-12-25 04:22:42.780619,205472ef-8e88-4f4f-b73e-0e8c973c4d06
1607,659236511565639680,2023-12-25 04:22:51.460665,ae77d9a8-e51e-4d37-971e-5d8922a31fba
1608,939117861271982081,2023-12-25 04:22:51.961962,dda08008-0a45-45c1-b2d3-65b0a688c91b
1609,486930173498241025,2023-12-25 04:22:58.060932,0fb8475e-c04c-41b8-b878-f9ad39a46100
1611,713932677720592385,2023-12-25 04:23:00.64795,bf4ede6f-1538-4c64-a13b-0c27a7fbcbbd
1612,1045907408474664961,2023-12-25 04:23:05.132468,8650a4d7-e112-4ea1-9308-0ef56c3180b6
1613,1171264135578996736,2023-12-25 04:23:08.103962,2e5941ee-8228-4a93-a3b5-b1e93b6bc3d1
1614,1197603300427714560,2023-12-25 04:23:09.124517,f15b30db-f3d5-465b-9ff2-aed7b7034032
1615,976545648391553024,2023-12-25 04:23:10.522185,0e7e48f8-3c1f-4604-aff8-8f7a839d4148
1616,870684729883860994,2023-12-25 04:23:10.867199,4c97c817-c062-4e0a-9cd9-bec238802df6
1617,578044824462356481,2023-12-25 04:23:14.862484,c1ead0c4-d3dc-41a4-b4aa-3f7612e0e56a
1618,1251580548759224320,2023-12-25 04:23:16.785769,5177d05b-8c10-4392-87b5-c17af45d786b
1619,1031364823966085120,2023-12-25 04:23:34.332011,ea585809-d772-4c88-8b39-fb1458533ba4
1620,1174360934237855749,2023-12-25 04:23:51.722502,953c5b83-b9ec-46b6-ada2-ae49e04b2298
1621,1046981260260855817,2023-12-25 04:23:54.16103,634c523c-586a-4e00-a162-88df0304a286
1622,1390358265658232837,2023-12-25 04:23:59.085237,dcf1811b-6f52-42bc-8680-23e5d5b6a0e2
1623,1271267475963838467,2023-12-25 04:24:00.761528,f55cb332-8980-4c8e-aa2a-203cd3718cc5
1624,887556628576296960,2023-12-25 04:24:01.928516,54e1ed19-87cd-4b46-9456-459c7225c16b
1625,1271267475963838467,2023-12-25 04:24:05.580675,d4aad7d3-af9e-420b-9824-8ce5530af096
1626,213849618415484929,2023-12-25 04:24:10.602217,49e71ee8-03d8-4885-be42-8a8166170dbd
1627,1110630898817531904,2023-12-25 04:24:16.88359,76a70fb4-b3cf-48bb-9509-b59395147f5f
1628,1478129037897781253,2023-12-25 04:24:18.967679,25e60d03-78ba-496c-9a3b-f6b05a3dd73c
1629,933458159221526528,2023-12-25 04:24:19.347998,91815c94-1907-4866-b403-0422d3490b58
1630,1423725029892792321,2023-12-25 04:24:22.74114,11eb2c41-d85f-4742-826d-7ebf1ca11e33
1631,829500883998228480,2023-12-25 04:24:33.164679,d56707a3-d3a5-4243-9f83-edcd273b0b0c
1632,773768496924635136,2023-12-25 04:24:36.100584,deea814b-85a6-45ad-a513-9fde540f1ca1
1633,545481878523088896,2023-12-25 04:24:38.833088,92ecbe77-db07-4243-b6e0-a27c6d4aaee0
1634,1318269003211694081,2023-12-25 04:24:48.588477,639ee395-2d41-4ad6-bfd5-510fda323bf1
1635,976606164539633664,2023-12-25 04:24:57.899045,812ed92f-1a17-400d-a175-4d72ff85166b
1636,1216170133514792966,2023-12-25 04:25:01.858848,c08f80f9-063d-4736-939c-1321dd5ff049
1638,638798808688758784,2023-12-25 04:25:07.221494,1a0fb765-476a-4751-beb5-088e733c83ac
1639,1517946752309080073,2023-12-25 04:25:11.593962,8fb4a558-74c3-495e-8be9-7ac86a2a0fe2
1640,1218339538021408768,2023-12-25 04:25:12.309065,d5e8974b-40ee-44fb-bc61-b527b26e74c0
1641,1121235581135196160,2023-12-25 04:25:17.967155,fb55f1e5-7258-4d96-b3c3-efd85de52250
1642,1180291618550755329,2023-12-25 04:25:19.164294,3d9325f8-0294-49f6-b38f-4a2037a86c1f
1643,625292396000071680,2023-12-25 04:25:22.099205,3bfc132b-e6ee-4e45-ae61-209450fda154
1644,1180960593567727616,2023-12-25 04:25:25.411604,00d3eeb7-e4b8-43ed-9dcc-543b810ba023
1645,1389143790984773632,2023-12-25 04:25:28.085509,7ba168cd-60d3-4c90-9066-aec020d55e31
1646,1596269067719299072,2023-12-25 04:25:34.428135,61e97053-beca-4bbe-8353-3ed3db5e5d2a
1647,625543710147801088,2023-12-25 04:25:38.41296,9805b719-e011-4c68-a583-057ac6f7f32c
1648,134787490526658561,2023-12-25 04:25:40.943233,9c3de082-c0bf-410e-a19d-6e1e83910ba6
1649,1016701635484057600,2023-12-25 04:25:55.778399,34572451-10bb-471d-8571-a7df40ab4e4b
1650,1119775428191723521,2023-12-25 04:25:58.272847,62158a17-f838-4b32-91b9-356f12eedd5a
1651,965428890830344193,2023-12-25 04:26:12.194389,3bc2ecad-030c-4d1b-9f9b-c59b7bb4b31b
1652,988419665570430976,2023-12-25 04:26:13.829405,4909366a-4283-4275-8eb7-c4f1ad428f97
1653,1130163111468687366,2023-12-25 04:26:15.514309,ba1519a6-c6ac-4642-a2cd-5d9accae731b
1654,833857935168110592,2023-12-25 04:26:21.54742,f5648ca7-b447-4b29-8b00-c3d95cb512ec
1655,1469340569587568645,2023-12-25 04:26:23.849023,d4d8de2c-ea78-4fcb-9766-8a8045be59d5
1656,1024291542666756096,2023-12-25 04:26:26.870123,180b37cd-7cc8-4b70-84d1-842343a2caa0
1657,5596520,2023-12-25 04:26:29.174794,5a9a40ab-9d1d-4c6b-954f-735d02454644
1658,865701296002564096,2023-12-25 04:26:30.900392,624644be-1959-47af-bb53-a2f435fa2aec
1659,1024216954683490304,2023-12-25 04:26:34.929753,7c670f6e-2066-4014-a00c-f298502f710a
1660,289148349003730947,2023-12-25 04:26:35.533891,f9027094-ee24-49ab-b496-4245826cb8b7
1661,1562674319884292096,2023-12-25 04:26:37.080353,eecb270b-3cf3-4847-9be2-5e01be8daea0
1662,1543400860524466181,2023-12-25 04:26:41.273609,275e11e6-764e-4b9f-9bda-86d394e570c8
1663,964769441128046592,2023-12-25 04:26:42.1075,468b69e7-b408-4ec5-b255-b0616fb42bcf
1664,1397297130046464005,2023-12-25 04:26:44.298341,17a1782b-ca1b-4869-b20c-044d9b2a34b4
1665,659068672401518592,2023-12-25 04:26:53.710104,91e5a8b2-c913-42a4-9c58-fc6ed854c349
1666,1492258983914188808,2023-12-25 04:26:54.673391,2608698c-1f34-40cf-bf69-aee91a8294f2
1667,1032341024813662208,2023-12-25 04:26:56.984048,b5934445-6490-4c73-80e9-58a6bec589aa
1668,1014183979618988032,2023-12-25 04:27:04.269415,99512dae-6ed6-4576-a8b7-72b4d675633e
1669,892496210635837441,2023-12-25 04:27:05.527797,eab3d947-e2cf-40ea-aeae-6c824a2d3028
1670,939166551709765633,2023-12-25 04:27:13.349355,75e6cced-b68c-4b07-ac0e-013acf0b54bb
1671,885598368566607872,2023-12-25 04:27:18.892438,99932abc-ba4c-4b87-b09b-d4575f659b3b
1672,850103130486439938,2023-12-25 04:27:25.889668,e74b6ee6-4934-4379-a163-516a57085739
1673,1070337836732305408,2023-12-25 04:27:26.782858,faf9c431-f2e7-4f64-8868-2ebabd9db5cf
1674,1563605900278972418,2023-12-25 04:27:58.332574,698cab52-7312-4d32-a6de-8e78bdeee442
1675,1106233479937908742,2023-12-25 04:28:22.697237,2615f31d-3e3b-4ef0-8d20-1e25dd0d5501
1676,650353022200057856,2023-12-25 04:28:27.486394,eb701825-4a23-4429-baae-38033d08ebfb
1677,731680150459432960,2023-12-25 04:28:49.329784,78ef56c4-906a-41b1-91d3-7fdaa6057f8b
1678,997441647498612737,2023-12-25 04:28:59.10246,ff7d3bdb-f9ff-4fdd-8a25-e225fca887a0
1679,807425581096796164,2023-12-25 04:28:59.963319,26f16307-3e28-45f5-b210-b779e43378c1
1680,1108102037072433153,2023-12-25 04:29:12.938253,f02899f6-8366-4247-a841-c3cd3063d59a
1681,1477537308756877315,2023-12-25 04:29:21.568659,27d04bfd-df47-4ba5-9b61-963bb2f569a1
1682,1607054472945205250,2023-12-25 04:29:27.519551,5e354255-4620-49b4-9e28-1d49826d7037
1683,659068672401518592,2023-12-25 04:29:32.468716,ab7f6667-85c8-4600-9bbb-f644fc95f78c
1684,912324257794928640,2023-12-25 04:29:39.48832,30b083d7-fa1f-4962-b96b-4837086bc340
1685,1144455043480817664,2023-12-25 04:29:40.802778,7351b4a4-2a8e-4c7d-ade1-d467a51df04c
1686,1032339281988276224,2023-12-25 04:29:48.12418,04c3d181-1176-4ade-8010-c3ab6f4121f2
1687,996494614176542720,2023-12-25 04:29:54.749094,4ebf6702-cef1-48a7-b60f-3cc0fc4437f2
1688,1113942729933848576,2023-12-25 04:30:04.827724,6287bed6-b6a3-4821-84e2-0c04a52ee976
1689,1512303119773802503,2023-12-25 04:30:08.850902,4c6f50af-437e-4d2d-8a27-656c24356727
1690,1173696996516888577,2023-12-25 04:30:14.558964,80fcb10d-2ac0-4069-8b4f-1c4095be484a
1691,1425279024943747074,2023-12-25 04:30:21.547348,2f230ee2-1344-4647-b5d1-3e3169db8da8
1692,1080940452600258560,2023-12-25 04:30:26.090903,b90e81f4-0deb-477c-953f-4fc3a4fa5833
1693,308104521538740224,2023-12-25 04:30:36.220488,397555a4-3ffc-4a1f-85eb-6581d7d575d2
1694,890646479110496257,2023-12-25 04:30:36.858408,e2bc19a2-8def-4fa9-829e-fa9af9b0c54f
1695,993859556534116353,2023-12-25 04:30:44.43326,6065f834-ef6b-4630-9b72-7dff7f694726
1696,922955338369810432,2023-12-25 04:30:53.693781,c0ccdc90-cb93-4806-bea8-2cf264db3153
1697,1216170133514792966,2023-12-25 04:31:06.045317,1fb3523f-56fa-4bbc-85eb-5d72fe78c3ba
1698,1006256763014995973,2023-12-25 04:31:06.336239,095f29c7-cdc5-419d-9ac1-d13cab20c6ea
1699,1091104164023857152,2023-12-25 04:31:17.550701,d50575af-9fd6-46d3-9a33-040316b3bce0
1700,1051904634795814912,2023-12-25 04:31:28.522893,720efb6c-4e17-412e-990e-9f331ab9efee
1701,1330497605428711425,2023-12-25 04:32:16.355803,87d0aae7-baa1-43bd-b239-ef5cd53b2b32
1702,719378070461767682,2023-12-25 04:32:35.33129,c6e92919-78b2-4219-a830-abcbabf2d798
1703,1514660173142368260,2023-12-25 04:32:51.096436,3fcf6632-492d-4bd4-9238-27a7a72ebf1f
1704,1386062176432148487,2023-12-25 04:33:02.050942,d2e9f433-3052-4bbf-b7f9-e500e7865146
1705,1106106139375095808,2023-12-25 04:33:10.238151,b8b08be6-3cbd-4bec-a364-7b87b2420241
1706,977237140298854401,2023-12-25 04:33:20.593586,0de90ad5-4a8c-4918-8e91-1073b0d14b9a
1707,1520127653323313153,2023-12-25 04:33:25.602585,0c8384f2-5cf9-40a5-83f8-22571973c031
1708,1039294149667770368,2023-12-25 04:33:33.099081,29ed0b96-cdf8-4bad-9ad8-7b443230bdd1
1709,1179947212698206209,2023-12-25 04:33:44.565276,0c45600b-e378-4c74-8fa9-2249fbb564be
1710,1155490752237101056,2023-12-25 04:33:56.967427,a296d20d-eeb1-482d-801f-89f1a4b11ae3
1711,990930728098689024,2023-12-25 04:33:58.879905,b9916431-4fb6-4efd-9a5e-7895cd7c3492
1712,560567494847766528,2023-12-25 04:34:12.473199,e7d21bab-16a1-4a42-bd35-9dd1530a5254
1713,1577870037683240969,2023-12-25 04:34:37.570563,bfb0813b-318f-4fbf-9f6d-f4b5a128dd4a
1715,1397333127152902148,2023-12-25 04:34:46.761775,22f6eeec-f66c-4b61-976f-7b90ecb29fe5
1716,1468010141249380354,2023-12-25 04:34:59.726069,b213e669-11c5-4025-8328-c45152555c25
1717,1543039645012869123,2023-12-25 04:35:07.566172,64562a36-71c8-41e2-87db-6238c7c83953
1718,1559315846433910786,2023-12-25 04:35:20.901603,79ef553a-59f8-490b-b9cc-fe2e4dca2d6e
1719,1510772913120677899,2023-12-25 04:35:43.727036,366152a7-853e-4055-a215-6c99aa45805f
1720,661733250608574464,2023-12-25 04:35:51.34383,5b59db2a-93b3-4758-8d32-b996d77f6337
1721,957444430855745537,2023-12-25 04:36:01.450192,fb075cb1-8bc1-48b2-93ba-d55455346497
1722,782349934691581953,2023-12-25 04:36:14.954716,8fbebbbf-32a8-4906-a6a7-0724d3dab994
1723,782349934691581953,2023-12-25 04:36:26.630503,bef2a6f6-9890-400b-8654-66fe85edf8c9
1724,1090366478535278602,2023-12-25 04:36:28.077395,51a9b67f-2622-411b-9581-d3f794bc40b3
1725,989705240235692034,2023-12-25 04:37:01.391074,66118214-f327-438e-b8a1-2102892c5424
1726,1330497605428711425,2023-12-25 04:37:08.648373,c37261e1-4a86-4290-aba9-d094ce5e8061
1727,1336409980346327040,2023-12-25 04:39:02.565537,262ec4c2-cf24-457b-a827-48f796f55c6a
1728,640244241822826496,2023-12-25 04:40:30.454637,7109aa22-8b1f-46e2-a9dd-c7b1af4a7cf3
1729,1118621889822429185,2023-12-25 04:40:43.006054,fe17f455-fca2-45e0-aaa4-e9f0ce10d1f9
1730,1080665226410889217,2023-12-25 04:42:23.138101,d9c4bb9b-b42f-47f7-b8f2-d033d1669875
1731,1159114818814537729,2023-12-25 04:42:32.100333,0fc86ce3-41f6-4c76-91b9-ce26aa6f584b
1732,1413485785978970112,2023-12-25 04:42:40.721698,e3b768a5-8944-44dc-8d97-ccf83464f465
1733,1531750018100695041,2023-12-25 04:42:48.97379,513b694b-6515-4d2e-98ba-b5d5c295f548
1734,814516607787630592,2023-12-25 04:42:50.235449,8f6744e4-5372-45d5-bb53-21addef821c4
1735,1313146396598509575,2023-12-25 04:42:59.223496,47d0d062-930b-47fa-a854-eb1e64a13223
1736,750517615651540992,2023-12-25 04:43:15.623967,95630dda-d018-4e7d-a11e-61270e7945ef
1737,948196558344019969,2023-12-25 04:43:28.057758,cdda977b-831f-4c78-a372-ae92fa122d8d
1738,1022631905089466369,2023-12-25 04:43:47.152937,f600fb92-be9e-448b-a15c-c757d576a78a
1739,1199492759884681216,2023-12-25 04:43:47.962418,21bb959e-dfae-48b1-a37f-714b48781c1a
1740,236855826340532224,2023-12-25 04:44:04.652968,49a3d228-4251-4598-bb4b-f43acebf6ab9
1741,973670575125262337,2023-12-25 04:44:14.507839,cc4d2302-5181-426f-92bb-62e8b481613b
1742,1491569547203293188,2023-12-25 04:44:35.053625,5c8cbce8-b93f-4fa3-8112-c63a3349424a
1743,585859882869469184,2023-12-25 04:44:49.377297,d7c4033f-2b97-4348-af9e-c653f7e621e4
1744,1545390264537083904,2023-12-25 04:44:53.160493,cbfde0e4-d12e-42d0-b65d-6f3bd9660a7a
1745,1103442178787999745,2023-12-25 04:44:56.162981,ab3014ec-b854-48f0-a314-69c38949dbc5
1746,693085454720114688,2023-12-25 04:45:04.091755,283cb15c-1b44-4c4f-9d3d-b6eb760ed388
1747,887556628576296960,2023-12-25 04:45:59.893982,f23c4b60-a9b4-4e8b-976c-6dece9f8833e
1748,1259181086132895744,2023-12-25 04:46:23.718578,a2c45955-e088-4e79-9f99-2c392140a900
1749,1014451832557535232,2023-12-25 04:46:34.058408,7fbf8c24-8f0f-44b1-bf33-c6cbc0fe550c
1750,1539821761415417856,2023-12-25 04:47:25.785521,f96b476e-76c6-4238-8e94-016a4ddfec17
1751,473127276653985792,2023-12-25 04:47:50.917978,4ffa103f-2bbf-4c29-861e-b3d4b63a3c79
1752,746803108949409793,2023-12-25 04:48:12.374003,ebfe2779-7f85-47c8-b284-c31eedeab4c0
1753,908470596639559680,2023-12-25 04:48:21.992213,611da752-0e9d-4404-a440-d6640406fa94
1754,905216839919198208,2023-12-25 04:48:37.396029,db9c1d45-0775-4416-910c-0aa4f7df245a
1755,1222531875262074880,2023-12-25 04:48:55.069011,1e80f599-3e86-4d19-b344-5369dd1a73c6
1756,861808496098127873,2023-12-25 04:49:19.121134,87d19377-ad9f-4e53-a599-37072c9ab7e5
1757,1505222469652787203,2023-12-25 04:49:40.14601,c27e619d-3bad-43a7-b78e-06c7c61c98e2
1758,686663474676502528,2023-12-25 04:49:58.187471,3a4d9c5e-04f9-4b8c-b344-5c43d46d0489
1759,782520849815470080,2023-12-25 04:51:10.705599,690316f3-85cd-4aa5-bd3f-724d5178aea6
1760,763733803500236800,2023-12-25 04:51:20.81554,f62b4a70-2845-4d4d-b6e0-6936d1e29ea4
1761,740679207064342528,2023-12-25 04:51:26.220837,d08188aa-bf64-429f-af05-88f0e38d7e9d
1762,692446206111399936,2023-12-25 04:51:40.539145,93c8133a-965a-4fe1-bc8c-28e9b994aaea
1763,741923072719085568,2023-12-25 04:51:57.250893,64c3ae95-4da1-4eec-a244-fc321e1632b0
1764,1022631905089466369,2023-12-25 04:52:02.743253,744ba774-9e44-4e26-a108-5be5eb07db36
1765,947750858032369669,2023-12-25 04:52:26.326535,497ec651-06c8-425c-82a4-206885ef862e
1766,1249798306454212610,2023-12-25 04:52:47.690699,46308fff-44cc-49cb-8f09-425364377eae
1767,878762071516741632,2023-12-25 04:52:55.435243,20e34d13-c774-49af-b378-7cd1542dc489
1768,600526639802490881,2023-12-25 04:52:58.791654,01c17794-351c-498a-b86e-e49f69c8b75d
1769,1077333828555890688,2023-12-25 04:53:00.648287,9201ef6e-7d60-4429-87e7-75660a6028bd
1770,659068672401518592,2023-12-25 04:53:09.21244,1fafc571-49fb-469a-b745-cf035ffa0c92
1771,1592580455899201541,2023-12-25 04:53:14.752216,bf87e33a-1e24-43a2-a2df-9582415419d8
1772,1214268546253033474,2023-12-25 04:53:14.795082,b412581c-7ce0-4fe9-b72a-2bb8da34096e
1773,947750858032369669,2023-12-25 04:53:17.079426,6fe6a86d-54fa-47e8-808f-e9cd98514251
1774,1189666915087601664,2023-12-25 04:53:22.801677,a0d5ad3b-a022-437d-b034-457930af97a0
1775,977208915552276480,2023-12-25 04:53:23.942884,3322444d-ba1c-492d-bc4e-94a3cbdda9c2
1776,902377872060555264,2023-12-25 04:53:30.129158,10a7ab35-96e7-46b8-83e0-0cc3545ce4c0
1777,939166551709765633,2023-12-25 04:53:31.743719,552f0434-58b5-4940-b9b7-b98178cb4af4
1778,1233950408097193984,2023-12-25 04:53:32.06827,2c52a447-24ac-48cc-a824-88543a88613a
1779,907463392998412288,2023-12-25 04:53:49.124036,f2bc497a-abfe-4ce2-91ee-da2b53d3ceb3
1780,1425831118184587265,2023-12-25 04:53:57.234274,28a638f6-6c8f-4619-acca-989d6abc4ca2
1781,1105455525074997249,2023-12-25 04:54:14.438603,c97ec43c-094b-46f8-928f-681483a7fba2
1782,1058125138233843719,2023-12-25 04:54:25.601623,d769b958-31fc-453a-b5e7-b682b6ff8bba
1783,1653553520627335171,2023-12-25 04:55:02.431586,eb9d0933-d916-4dd5-9f74-6f4e497a9bbb
1784,933414031158906880,2023-12-25 04:55:14.087992,2bc84a83-0abe-4268-a92a-14e91d2fde67
1785,1108102037072433153,2023-12-25 04:55:35.90145,c12e6742-9538-46d2-a013-476340ecad61
1786,1478504258148257794,2023-12-25 04:55:45.372713,d8de1c18-aeed-44ad-8da8-364d80ffa81a
1787,880637097165697026,2023-12-25 04:56:08.32405,0dd0e4fd-a844-46f0-a5f3-7a9586dad6ee
1788,1542545127658250240,2023-12-25 04:56:09.09563,d939d3a6-7cb1-444c-85cb-6abc52ccd912
1789,1090366478535278602,2023-12-25 04:56:25.627919,6efe6128-b389-417b-96e8-084e410b825f
1790,791034411953315840,2023-12-25 04:56:52.722223,f2654f37-2b82-4e27-bb99-15f0b2fa5527
1791,1173613587052617728,2023-12-25 04:57:00.449999,b51e55ad-dd61-440f-b3c6-e503cd03283a
1792,1542700263680741377,2023-12-25 04:57:10.646198,c68c0d92-dd15-4e83-92a6-3ef4a1858f6e
1793,1006298676950654986,2023-12-25 04:57:19.297977,a8ee75b7-9d33-4a75-aed7-98da7e662e45
1794,1121235581135196160,2023-12-25 04:57:36.843534,24899b6d-cd51-47fc-b97d-49eccf044fb8
1795,1108543516227985408,2023-12-25 04:57:42.561578,b131765e-f82d-4a06-8187-5bd1eef26e81
1796,919519501569413120,2023-12-25 04:57:46.558022,07d38d5f-517c-4069-9770-116e5cca2bb0
1797,575157956104204288,2023-12-25 04:58:11.549402,1316a7b3-7b52-40df-b5d8-0d29787f59a7
1798,1161749959101812736,2023-12-25 04:58:11.75893,70f07044-9a72-462f-9fdd-4f8788e0e327
1799,1143312170312015873,2023-12-25 04:58:28.510744,b0e3591b-b7d7-454f-8207-e7922169882b
1800,973670575125262337,2023-12-25 04:58:34.052358,f46d6246-f42a-4ef9-ac11-4866e53c6148
1801,1598513757805858820,2023-12-25 04:58:39.367635,b88fd969-9e8e-4c6c-98c3-4e12c065ef24
1802,689961243214479362,2023-12-25 04:58:41.401052,8585b14d-8e95-426a-9be1-e52ed9e15311
1803,1018731670474670080,2023-12-25 04:58:47.09595,1956401f-5df0-4901-a71d-0212b66724f7
1804,1106353356090548230,2023-12-25 04:59:00.350764,a5d83e6f-051e-47b0-be4e-80d31420ab6a
1805,911955635448590341,2023-12-25 04:59:04.836636,0b1efb16-f194-4553-862a-98d6a392a3a9
1806,567851453114503168,2023-12-25 04:59:15.140652,371b09ba-00bb-46c3-bdf4-43f251c75ec4
1807,1390358265658232837,2023-12-25 04:59:21.358273,475006bb-2cf2-4fa3-9dde-d7ef92e2ef8b
1808,1674071335234949120,2023-12-25 04:59:22.511813,5f4f4cea-9ddc-4186-8342-57ef1fb74e5f
1809,961680274303074304,2023-12-25 04:59:33.358649,b386466f-741e-45a6-8f23-868346fad698
